page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
https://www.factcheck.org/2017/10/grounding-latest-clinton-rumor/	Grounding the Latest Clinton Rumor	false	['National', 'fake news', 'Russia investigation', 'Hillary Clinton', 'Robert Mueller']	http://freedumjunkshun.com/	http://freedumjunkshun.com/update-hillary-clinton-leaves-the-country-as-mueller-indictment-is-announced/	2017/10/31
https://www.factcheck.org/2017/10/peddling-mueller-misinformation/	Peddling Mueller Misinformation	false	['National', 'fake news', 'Russia investigation', 'Robert Mueller']	http://freedumjunkshun.com/	http://freedumjunkshun.com/mueller-time-is-over-haha/	2017/10/27
https://www.factcheck.org/2017/10/no-isis-arrests-congress/	No ISIS Arrests in Congress	false	['National', 'fake news', 'ISIS', 'Islamic State']	http://thetrumppers.com/	http://thetrumppers.com/breaking-2-democrat-congressmen-on-isis-payroll-arrested-for-treason/	2017/10/26
https://www.factcheck.org/2017/10/no-microchips-americans/	No ‘Microchips’ for ‘All Americans’	false	"['National', ""Alzheimer's disease"", 'autism', 'Congress', 'conspiracy theories']"	http://www.viralnewsnetwork.net/	http://www.viralnewsnetwork.net/now-all-americans-will-be-microchipped-on-the-will-of-police-senate-passed-resolution-h-r-4919/	2017/10/24
https://www.factcheck.org/2017/10/no-arrests-california-wildfire/	No Arrests for California Wildfire	false	['California', 'California wildfires', 'Illegal immigration']	http://www.illegalaliencrimereport.com/	http://www.illegalaliencrimereport.com/murder/illegal-alien-charged-with-california-wildfire-that-killed-40-people/	2017/10/20
https://www.factcheck.org/2017/10/san-juan-mayor-wasnt-impeached/	San Juan Mayor Wasn’t Impeached	false	['National', 'Puerto Rico', 'fake news', 'Hurricane Maria', 'Carmen Yulín Cruz', 'Donald Trump']			2017/10/18
https://www.factcheck.org/2017/10/seahawks-players-didnt-burn-flag/	Seahawks Players Didn’t Burn Flag	false	['National', 'fake news', 'NFL', 'Donald Trump', 'Michael Bennett', 'Richard Sherman']	https://youtu.be/	https://youtu.be/eUCS312T9h8?t=38m4s	2017/10/17
https://www.factcheck.org/2017/10/trump-didnt-change-nfl-tax-status/	Trump Didn’t Change NFL Tax Status	false	['National', 'executive orders', 'NFL', 'nonprofits', 'Donald Trump']	https://youtu.be/	https://youtu.be/eUCS312T9h8?t=38m4s	2017/10/12
https://www.factcheck.org/2017/10/puerto-rican-teamsters-stories-bogus/	Puerto Rican Teamsters Stories are Bogus	false	['National', 'Puerto Rico', 'FEMA', 'Hurricane Maria', 'labor unions', 'Alex Jones']			2017/10/10
https://www.factcheck.org/2017/10/fake-letterman-story-vegas-shooting/	Fake Letterman Story on Vegas Shooting	false	['Las Vegas', 'fake news', 'Las Vegas shooting', 'David Letterman']	http://abcnews.go.com/	http://abcnews.go.com/US/wireStory/las-vegas-attack-deadliest-shooting-modern-us-history-50227779	2017/10/02
https://www.factcheck.org/2017/09/tackling-fake-football-stories/	Tackling Fake Football Stories	false	['National', 'First Amendment', 'Football', 'free speech', 'national anthem', 'NFL', 'Donald Trump', 'Roger Goodell']			2017/09/29
https://www.factcheck.org/2017/09/no-nationwide-sharia-ban/	No Nationwide Sharia Ban	false	['National', 'courts', 'Islam', 'sharia law', 'Greg Abbott']	http://usaviralnews.info/	http://usaviralnews.info/breaking-american-judge-just-banned-sharia-law-in-all-50-states-do-you-support-this/	2017/09/25
https://www.factcheck.org/2017/09/natural-born-bunk/	Natural Born Bunk	false	['National', 'Congress', 'constitution', 'natural born citizen', 'president', 'Keith Olbermann', 'Nancy Pelosi']	https://web.archive.org/	https://web.archive.org/web/20170921172640/https://whois.icann.org/en/lookup?name=www.americannews88.com	2017/09/22
https://www.factcheck.org/2017/09/false-headline-hiv-blood-donation/	False Headline on HIV Blood Donation	false	['California', 'AIDS', 'blood donations', 'HIV', 'Jerry Brown', 'Scott Wiener']	http://yournewswire.com/	http://yournewswire.com/california-jerry-brown-hiv-blood/	2017/09/20
https://www.factcheck.org/2017/09/false-headline-free-tuition/	A False Headline About Free Tuition	false	['Kentucky', 'college tuition', 'slavery']	http://webcache.googleusercontent.com/	http://webcache.googleusercontent.com/search?q=cache:taxTA_757aIJ:www.therightwingportal.com/black-students-free-tuition/+&cd=1&hl=en&ct=clnk&gl=us	2017/09/13
https://www.factcheck.org/2017/09/fake-mike-pence-abortion-quote/	Fake Mike Pence Abortion Quote	false	['Indiana', 'National', 'abortion', 'Mike Pence']	http://web.archive.org/	http://web.archive.org/web/20170205025214/http://politicot.com/mike-pence-allowing-rape-victims-abortions-will-lead-women-trying-get-raped/	2017/09/12
https://www.factcheck.org/2017/09/clinton-foundation-isnt-charging-fema/	Clinton Foundation Isn’t Charging FEMA	false	['National', 'Texas', 'Clinton Foundation', 'hurricane harvey']	http://flashamericannews.com/	http://flashamericannews.com/news/breaking-clinton-foundations-sends-water-houstonfor-7-bottle/	2017/09/08
https://www.factcheck.org/2017/09/obama-didnt-pardon-wendell-callahan/	Obama Didn’t Pardon Wendell Callahan	false	['National', 'drugs', 'pardon', 'Prisons', 'Barack Obama']	https://www.whitehouse.gov/	https://www.whitehouse.gov/the-press-office/2017/08/25/president-trump-pardons-sheriff-joe-arpaio	2017/09/07
https://www.factcheck.org/2017/09/katie-couric-didnt-cancel-clinton-interview/	Katie Couric Didn’t Cancel Clinton Interview	unverified	['fake news', 'Hillary Clinton', 'Katie Couric']	http://americanspoliticnews.info/	http://americanspoliticnews.info/us-politics/katie-couric-clinton-interview-called-n-word/	2017/09/01
https://www.factcheck.org/2017/09/black-lives-matter-blocked-hurricane-relief/	Black Lives Matter Blocked Hurricane Relief?	false	['black lives matter', 'fake news', 'hurricane harvey']	http://webcache.googleusercontent.com/	http://webcache.googleusercontent.com/search?q=cache:lTNuyiRUee0J:flashamericannews.com/news/black-lives-matter-thugs-blocking-emergency-crews-reaching-hurricane-victims/+&cd=1&hl=en&ct=clnk&gl=us	2017/09/01
https://www.factcheck.org/2017/08/trump-didnt-fire-14-muslim-judges/	Trump Didn’t Fire 14 Muslim Judges	false	['National', 'fake news']	http://webcache.googleusercontent.com/	http://webcache.googleusercontent.com/search?q=cache:hlxa1nUZCFQJ:americanprides.com/2017/08/22/president-trump-fires-all-14-muslim-federal-judges-2/+&cd=1&hl=en&ct=clnk&gl=us	2017/08/30
https://www.factcheck.org/2017/08/no-supreme-court-border-wall-ruling/	No Supreme Court Border Wall Ruling	false	['National', 'fake news']	http://flashnewsusa.com/	http://flashnewsusa.com/news/huge-legal-news-scotus-rules-trump-can-build-wall-without-congress/	2017/08/28
https://www.factcheck.org/2017/08/fake-confederate-flag-story/	Fake Confederate Flag Story	false	['National', 'Charlottesville rally', 'confederate flag', 'fake news', 'white house', 'Donald Trump']	https://theamericantribune.org/	https://theamericantribune.org/posts/trump-just-defended-confederate-flag-hung-white-house-give/	2017/08/25
https://www.factcheck.org/2017/08/counterprotesters-paid-charlottesville/	Counterprotesters Paid in Charlottesville?	false	['National', 'North Carolina', 'Virginia', 'Charlottesville rally', 'paid protesters']	https://www.usatoday.com/	https://www.usatoday.com/story/news/2017/08/12/charlottesville-va-braces-alt-right-rally-thousands-robert-e-lee-statue/561833001/	2017/08/24
https://www.factcheck.org/2017/08/charlottesville-driver-clinton-supporter/	Charlottesville Driver a Clinton Supporter?	unverified	['National', 'Charlottesville rally', 'James Alex Fields']	http://www.cnn.com/	http://www.cnn.com/2017/08/18/us/charlottesville-james-alex-fields-charges/index.html	2017/08/22
https://www.factcheck.org/2017/08/charlottesville-driver-mix/	Charlottesville Driver Mix-up	false	['Charlottesville rally', 'fake news']	http://ourlandofthefree.com/	http://ourlandofthefree.com/2017/08/white-supremacist-who-killed-protester-is-a-democrat-and-visited-obama-in-oval-office/	2017/08/18
https://www.factcheck.org/2017/08/obama-center-not-federally-funded/	Obama Center Not Federally Funded	false	['National', 'federal funding', 'presidential libraries', 'Barack Obama', 'Donald Trump']			2017/08/15
https://www.factcheck.org/2017/08/earth-wont-go-dark-days/	Earth Won’t Go Dark for Days	false	['International', 'National', 'Earth', 'NASA']	http://twofeed.org/	http://twofeed.org/2017/05/29/nasa-confirms-earth-will-experience-15-days-on-darkness-november-2017/	2017/08/11
https://www.factcheck.org/2017/08/invented-malia-obama-stories/	Invented Malia Obama Stories	false	['National', 'fake news', 'marijuana', 'Malia Obama']	http://freedomcrossroads.us/	http://freedomcrossroads.us/malia-obama-fired-from-cushy-internship-at-spanish-embassy/	2017/08/10
https://www.factcheck.org/2017/08/trump-didnt-pass/	Trump Didn’t Pass Out	false	['National', 'fake news', 'Donald Trump']	http://ourlandofthefree.com/	http://ourlandofthefree.com/2017/07/trump-passes-out-in-the-middle-of-a-speech-rushed-to-the-hospital/	2017/08/08
https://www.factcheck.org/2017/08/overstated-funding-overseas-mosques/	Overstated Funding for Overseas Mosques	unverified	['International', 'mosques', 'religion', 'Barack Obama', 'Hillary Clinton', 'John Kerry']	https://www.federalisttribune.com/	https://www.federalisttribune.com/2017/06/25/nearly-billion-dollars-taxpayer-money-obama-paid-renovate-overseas-mosques/	2017/08/04
https://www.factcheck.org/2017/08/trump-didnt-ignore-disabled-child/	Trump Didn’t Ignore Disabled Child	false	['National', 'Affordable Care Act', 'Donald Trump']	http://washingtonjournal.com/	http://washingtonjournal.com/2017/07/29/video-disabled-toddler-trying-shake-trumps-hand-getting-ignored-will-break-heart/	2017/08/03
https://www.factcheck.org/2017/08/25-million-clinton-votes-werent-fake/	25 Million Clinton Votes Weren’t Fake	false	['National', 'voter fraud', 'Hillary Clinton']	http://yournewswire.com/	http://yournewswire.com/npr-25-million-fake-clinton-votes/	2017/08/03
https://www.factcheck.org/2017/08/celebrity-quote-mismatch/	Celebrity Quote Mismatch	false	['National', 'fake news', 'Kanye West', 'Kim Kardashian', 'Lana Del Ray', 'Rihanna']	http://pitchfork.com/	http://pitchfork.com/features/interview/life-liberty-and-the-pursuit-of-happiness-a-conversation-with-lana-del-rey/	2017/08/01
https://www.factcheck.org/2017/07/no-legalization-sharia-law/	No Legalization of Sharia Law	false	['National', 'fake news', 'sharia law']	https://en.oxforddictionaries.com/	https://en.oxforddictionaries.com/definition/sharia	2017/07/28
https://www.factcheck.org/2017/07/trey-gowdy-didnt-end-russia-probe/	Trey Gowdy Didn’t End Russia Probe	false	['National', 'fake news', 'Russia investigation', 'Trey Gowdy']	https://world-politicus.com/	https://world-politicus.com/2017/07/12/trey-gowdy-puts-investigation-rest/	2017/07/26
https://www.factcheck.org/2017/07/no-arrests-impeachment-attempt/	No Arrests for Impeachment Attempt	false	['National', 'fake news', 'impeachment', 'treason']	https://worldpoliticsnow.com/	https://worldpoliticsnow.com/2017/05/2-senators-just-tried-to-impeach-trump-and-went-to-jail-instead/	2017/07/21
https://www.factcheck.org/2017/07/obama-didnt-attend-g-20-2017/	Obama Didn’t Attend G-20 in 2017	false	['International', 'G20 summit', 'Barack Obama', 'Donald Trump']	https://www.g20.org/	https://www.g20.org/Webs/G20/EN/G20/g20_node.html	2017/07/19
https://www.factcheck.org/2017/07/indiana-didnt-legalize-marijuana/	Indiana Didn’t Legalize Marijuana	false	['Indiana', 'marijuana', 'medical marijuana', 'eric holcomb']	http://channel23news.com/	http://channel23news.com/2017/07/indiana-legalizes-marijuana/	2017/07/18
https://www.factcheck.org/2017/07/phony-pelosi-drug-arrests/	Phony Pelosi Drug Arrests	false	['fake news', 'Nancy Pelosi']	http://freedomcrossroads.us/	http://freedomcrossroads.us/julie-and-nicole-pelosi-dragged-into-court-in-handcuffs/	2017/07/14
https://www.factcheck.org/2017/07/fake-paul-ryan-quote/	A Fake Paul Ryan Quote	false	['National', 'fake news', 'Paul Ryan']	http://politicot.com/	http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/	2017/07/11
https://www.factcheck.org/2017/07/no-obama-1-bill/	No Obama $1 Bill	false	['National', 'fake news', 'money', 'Barack Obama']	http://americanprides.com/	http://americanprides.com/2017/06/23/barrack-obama-will-be-on-new-1-dollar-bill-2017/	2017/07/07
https://www.factcheck.org/2017/07/fake-sean-spicer-quote/	A Fake Sean Spicer Quote	false	['National', 'fake news', 'Sean Spicer']	http://uspoln.com/	http://uspoln.com/2017/06/21/spicer-trump-legal-right-cancel-scotus-serve-pleasure/	2017/07/03
https://www.factcheck.org/2017/06/fake-supreme-court-ruling/	A Fake Supreme Court Ruling	false	['fake news', 'supreme court']	http://www.dailyinsidernews.com/	http://www.dailyinsidernews.com/illegal-immigration/sc-major-reversal-illegal-immigrant/	2017/06/30
https://www.factcheck.org/2017/06/twisting-facts-draft-executive-order/	Twisting the Facts on a Draft Executive Order	false	['International', 'National', 'immigration', 'welfare', 'Donald Trump']	http://readconservatives.news/	http://readconservatives.news/2017/02/24/trump-signed-executive-order-prevents-illegals-using-welfare-support/	2017/06/28
https://www.factcheck.org/2017/06/trumps-private-lawyer-wont-cost-taxpayers/	Trump’s Private Lawyer Won’t Cost Taxpayers	false	['National', 'fake news', 'Russia investigation', 'Donald Trump']	https://viralcords.com/	https://viralcords.com/2017/06/10/trumps-personal-lawyer-costing-taxpayers-10000-per-hour/	2017/06/23
https://www.factcheck.org/2017/06/bogus-kellyanne-conway-quote/	A Bogus Kellyanne Conway Quote	unverified	['fake news', 'Kellyanne Conway']	http://londonwebnews.com/	http://londonwebnews.com/2017/06/01/liberal-women-hate-me-because-of-my-striking-beauty-and-intellect-says-kellyanne-conway/	2017/06/21
https://www.factcheck.org/2017/06/false-maxine-waters-meetings-statistic/	False Maxine Waters ‘Meetings’ Statistic	false	['National', 'congressional hearings', 'fake news', 'voting record', 'Maxine Waters']	https://teddystick.com/	https://teddystick.com/democrat-maxine-waters-has-shown-up-to-only-10-of-congressional-meetings-for-35-years/	2017/06/20
https://www.factcheck.org/2017/06/trump-didnt-bill-obamas/	Trump Didn’t Bill the Obamas	false	['National', 'fake news', 'Barack Obama', 'Michelle Obama']	https://mainerepublicemailalert.com/	https://mainerepublicemailalert.com/2017/02/16/trump-just-ended-obamas-vacation-scam-and-sent-him-a-bill-you-have-to-see-to-believe/	2017/06/19
https://www.factcheck.org/2017/06/schumer-didnt-resign-sessions-wasnt-fired/	Schumer Didn’t Resign, Sessions Wasn’t Fired	false	['fake news', 'Bill Clinton', 'Chuck Schumer', 'Donald Trump', 'Hillary Clinton', 'Jeff Sessions']	http://flashnewscorner.com/	http://flashnewscorner.com/chuck-schumer-resigns-senate-disgrace/	2017/06/15
https://www.factcheck.org/2017/06/fake-spicer-quote-covfefe/	Fake Spicer Quote About ‘Covfefe’	false	['National', 'fake news', 'Donald Trump', 'Sean Spicer']	https://www.nytimes.com/	https://www.nytimes.com/2017/05/31/us/politics/covfefe-trump-twitter.html?_r=0	2017/06/14
https://www.factcheck.org/2017/06/clinton-foundation-not-shutting/	Clinton Foundation Not Shutting Down	false	['National', 'Clinton Foundation', 'fake news', 'Bill Clinton', 'Chelsea Clinton']	https://www.clear-politics.com/	https://www.clear-politics.com/2017/05/04/clinton-foundation-newest-scandal/	2017/06/13
https://www.factcheck.org/2017/06/john-mccain-still-republican/	John McCain Still a Republican	false	['National', 'fake news', 'John McCain']	http://washingtonfeed.com/	http://washingtonfeed.com/boom-mccain-makes-major-announcement-about-his-future-republicans-cheering.html	2017/06/10
https://www.factcheck.org/2017/06/no-obama-statue-white-house/	No Obama Statue in the White House	false	['National', 'fake news', 'Barack Obama']	http://conservativeflashnews.com/	http://conservativeflashnews.com/wow-obama-ordered-life-size-bronze-statue-permanently-installed-white-house/	2017/06/09
https://www.factcheck.org/2017/06/fake-dig-dumb-scientists/	Fake Dig at ‘Dumb’ Scientists	false	['National', 'fake news', 'science', 'USDA', 'Sam Clovis']	https://www.washingtonpost.com/	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/13/trumps-expected-choice-for-the-leading-usda-science-job-isnt-a-trained-scientist/?utm_term=.71191dd9f8fb	2017/06/06
https://www.factcheck.org/2017/06/obama-didnt-scrap-officers-memorial-day/	Obama Didn’t Scrap Officers’ Memorial Day	false	['fake news', 'police fatalities', 'Barack Obama', 'Donald Trump']	http://webcache.googleusercontent.com/	http://webcache.googleusercontent.com/search?q=cache:nzD5tdG2CFQJ:dailyusaupdate.com/president-trump-just-reinstated-sacred-day-remembrance-obama-canceled/+&cd=1&hl=en&ct=clnk&gl=us	2017/06/01
https://www.factcheck.org/2017/05/nasa-wont-pay-smoke-weed/	NASA Won’t Pay You to Smoke Weed	false	['National', 'fake news', 'NASA']	https://www.nasa.gov/	https://www.nasa.gov/audience/foreducators/lying-around.html	2017/05/26
https://www.factcheck.org/2017/05/hollywood-strike-hoax/	Hollywood Strike Hoax	false	['fake news', 'Donald Trump']	http://webcache.googleusercontent.com/	http://webcache.googleusercontent.com/search?q=cache:pOeif_LXKAYJ:patriothangout.com/celebriti-jt-call/+&cd=1&hl=en&ct=clnk&gl=us	2017/05/24
https://www.factcheck.org/2017/05/bogus-bald-eagle-executive-order/	Bogus Bald Eagle Executive Order	false	['fake news', 'Donald Trump']	https://www.fws.gov/	https://www.fws.gov/midwest/eagle/protect/laws.html	2017/05/19
https://www.factcheck.org/2017/05/clinton-cargo-raid-didnt-happen/	Clinton Cargo Raid Didn’t Happen	false	['Clinton Foundation']			2017/05/18
https://www.factcheck.org/2017/05/trump-not-deporting-native-americans/	Trump Not Deporting Native Americans	false	['Donald Trump']	http://www.the-postillon.com/	http://www.the-postillon.com/p/faq.html	2017/05/10
https://www.factcheck.org/2017/05/no-first-grandma-charges/	No ‘First Grandma’ Charges	false	['National', 'Marian Robinson']	https://web.archive.org/	https://web.archive.org/web/20161026173831/http://thebostontribune.com/first-grandma-marian-robinson-receive-lifetime-160k-government-pension/	2017/05/09
https://www.factcheck.org/2017/05/russias-ban-jehovahs-witnesses/	Russia’s Ban on Jehovah’s Witnesses	false	['International', 'religion', 'Russia', 'Donald Trump']	https://www.usnews.com/	https://www.usnews.com/news/world/articles/2017-04-21/state-department-condemns-russian-clampdown-on-jehovahs-witnesses	2017/05/03
https://www.factcheck.org/2017/04/scotus-didnt-ban-teaching-islam/	SCOTUS Didn’t Ban Teaching About Islam	false	['National', 'Islam', 'religion', 'supreme court', 'Neil Gorsuch']	http://www.cnn.com/	http://www.cnn.com/2017/04/07/politics/neil-gorsuch-senate-vote/	2017/04/21
